base_index,variant,source,mirrored,rival_side,winner,outcome,elapsed_ticks,elapsed_seconds,rival_inherited_original_physical_car,rival_closest_to_ball,ball_field_third,ball_height_band,rival_boost_advantage,touch_rival,touch_nexto,demo_rival,demo_nexto,possession_total_rival,possession_same_rival,possession_opponent_rival,goal_entry_valid,goal_entry_x,goal_entry_z
42,2,rival_stochastic,True,0,1,nexto,1566,13.05,Orange,False,middle,mid,0.0,51,15,0,0,51,49,2,False,-219.99420166015625,187.72520446777344
42,3,rival_stochastic,True,1,0,nexto,985,8.208333333333334,Blue,True,middle,mid,0.0,0,19,0,0,0,0,0,False,-76.2544174194336,394.24273681640625
43,0,rival_stochastic,False,0,1,nexto,553,4.608333333333333,Blue,False,orange,ground,-83.27775573730469,0,17,0,0,0,0,0,False,-320.2510070800781,99.45875549316406
43,1,rival_stochastic,False,1,1,rival,603,5.025,Orange,True,orange,ground,83.27775573730469,8,0,0,0,7,7,0,False,-548.4345092773438,94.2313461303711
43,2,rival_stochastic,True,0,0,rival,603,5.025,Orange,True,blue,ground,83.27775573730469,8,0,0,0,7,7,0,False,-548.390869140625,94.1974868774414
43,3,rival_stochastic,True,1,0,nexto,555,4.625,Blue,False,blue,ground,-83.27775573730469,0,17,0,0,0,0,0,False,-331.7740173339844,100.2786636352539
44,0,rival_stochastic,False,0,1,nexto,2379,19.825,Blue,True,blue,ground,88.0,22,11,0,0,22,19,3,False,-218.92709350585938,100.41725158691406
44,1,rival_stochastic,False,1,0,nexto,657,5.475,Orange,False,blue,ground,-88.0,0,9,0,0,0,0,0,False,-91.00895690917969,100.63815307617188
44,2,rival_stochastic,True,0,1,nexto,651,5.425,Orange,False,orange,ground,-88.0,0,11,0,0,0,0,0,False,-76.9359130859375,99.67070007324219
44,3,rival_stochastic,True,1,0,nexto,3555,29.625,Blue,True,orange,ground,88.0,38,16,0,0,38,33,5,False,-80.64143371582031,480.25592041015625
45,0,rival_stochastic,False,0,1,nexto,2182,18.183333333333334,Blue,True,middle,ground,63.00022888183594,2,12,0,0,2,1,1,False,-235.18536376953125,385.4360046386719
45,1,rival_stochastic,False,1,0,nexto,1214,10.116666666666667,Orange,False,middle,ground,-63.00022888183594,14,18,0,0,14,9,5,False,-401.7628479003906,157.2149200439453
45,2,rival_stochastic,True,0,1,nexto,4061,33.84166666666667,Orange,False,middle,ground,-63.00022888183594,19,26,0,0,19,12,7,False,-122.68333435058594,355.79376220703125
45,3,rival_stochastic,True,1,0,nexto,1864,15.533333333333333,Blue,True,middle,ground,63.00022888183594,0,12,0,0,0,0,0,False,-585.1785888671875,93.14041137695312
46,0,rival_stochastic,False,0,1,nexto,2733,22.775,Blue,True,orange,ground,-15.555564880371094,2,36,0,0,2,1,1,False,-766.866455078125,389.4985046386719
46,1,rival_stochastic,False,1,0,nexto,1992,16.6,Orange,False,orange,ground,15.555564880371094,6,10,0,0,6,3,3,False,674.1840209960938,233.61184692382812
46,2,rival_stochastic,True,0,1,nexto,3978,33.15,Orange,False,blue,ground,15.555564880371094,59,15,0,0,59,53,6,False,-525.899169921875,508.721435546875
46,3,rival_stochastic,True,1,0,nexto,2113,17.608333333333334,Blue,True,blue,ground,-15.555564880371094,4,16,0,0,4,2,2,False,532.7656860351562,485.3115234375
47,0,rival_stochastic,False,0,1,nexto,1949,16.241666666666667,Blue,False,blue,ground,3.111114501953125,4,2,0,0,4,3,1,False,182.08567810058594,337.98919677734375
47,1,rival_stochastic,False,1,0,nexto,1084,9.033333333333333,Orange,True,blue,ground,-3.111114501953125,0,62,0,0,0,0,0,False,789.5277709960938,407.12457275390625
47,2,rival_stochastic,True,0,1,nexto,1098,9.15,Orange,True,orange,ground,-3.111114501953125,0,54,0,0,0,0,0,False,653.007080078125,192.76602172851562
47,3,rival_stochastic,True,1,0,nexto,4535,37.791666666666664,Blue,False,orange,ground,3.111114501953125,28,53,0,0,28,18,10,False,-417.10736083984375,139.77435302734375
48,0,rival_stochastic,False,0,1,nexto,102,0.85,Blue,False,blue,ground,7.000001907348633,0,6,0,0,0,0,0,False,-486.19708251953125,99.26911163330078
48,1,rival_stochastic,False,1,1,rival,136,1.1333333333333333,Orange,True,blue,ground,-7.000001907348633,0,0,0,0,0,0,0,False,-725.0276489257812,93.19390869140625
48,2,rival_stochastic,True,0,0,rival,136,1.1333333333333333,Orange,True,orange,ground,-7.000001907348633,0,0,0,0,0,0,0,False,-725.0276489257812,93.19390869140625
48,3,rival_stochastic,True,1,0,nexto,102,0.85,Blue,False,orange,ground,7.000001907348633,0,6,0,0,0,0,0,False,-486.19708251953125,99.26911163330078
49,0,rival_stochastic,False,0,1,nexto,426,3.55,Blue,False,blue,ground,-88.0,0,11,0,0,0,0,0,False,-465.6767578125,280.3702392578125
49,1,rival_stochastic,False,1,0,nexto,3141,26.175,Orange,True,blue,ground,88.0,22,14,0,0,22,16,6,False,-30.04102325439453,110.63737487792969
49,2,rival_stochastic,True,0,1,nexto,5902,49.18333333333333,Orange,True,orange,ground,88.0,87,28,0,0,87,78,9,True,-601.9361572265625,422.3992614746094
49,3,rival_stochastic,True,1,0,nexto,426,3.55,Blue,False,orange,ground,-88.0,0,11,0,0,0,0,0,False,-465.67364501953125,280.3721008300781
50,0,rival_stochastic,False,0,1,nexto,562,4.683333333333334,Blue,True,middle,ground,0.0,0,4,0,0,0,0,0,False,310.4621887207031,98.2799301147461
50,1,rival_stochastic,False,1,0,nexto,1438,11.983333333333333,Orange,False,middle,ground,0.0,2,18,0,0,2,1,1,False,-581.1419067382812,92.9354476928711
50,2,rival_stochastic,True,0,1,nexto,1443,12.025,Orange,False,middle,ground,0.0,2,17,0,0,2,1,1,False,-695.887939453125,97.84672546386719
50,3,rival_stochastic,True,1,0,nexto,562,4.683333333333334,Blue,True,middle,ground,0.0,0,4,0,0,0,0,0,False,310.5679016113281,98.28559112548828
51,0,rival_stochastic,False,0,1,nexto,803,6.691666666666666,Blue,False,orange,ground,-12.888893127441406,0,12,0,0,0,0,0,False,-701.4293212890625,168.79888916015625
51,1,rival_stochastic,False,1,0,nexto,1057,8.808333333333334,Orange,True,orange,ground,12.888893127441406,0,8,0,0,0,0,0,False,-212.63525390625,296.5050048828125
51,2,rival_stochastic,True,0,1,nexto,1450,12.083333333333334,Orange,True,blue,ground,12.888893127441406,0,119,0,0,0,0,0,False,-60.86022186279297,133.11361694335938
51,3,rival_stochastic,True,1,0,nexto,723,6.025,Blue,False,blue,ground,-12.888893127441406,0,45,0,0,0,0,0,False,-101.3902816772461,111.28282928466797
52,0,rival_stochastic,False,0,1,nexto,1276,10.633333333333333,Blue,True,blue,ground,-12.0,2,95,0,1,2,1,1,False,-447.759765625,371.6592712402344
52,1,rival_stochastic,False,1,0,nexto,872,7.266666666666667,Orange,False,blue,ground,12.0,0,24,0,0,0,0,0,False,575.5984497070312,438.2859191894531
52,2,rival_stochastic,True,0,1,nexto,873,7.275,Orange,False,orange,ground,12.0,0,24,0,0,0,0,0,False,572.1273193359375,438.3893737792969
52,3,rival_stochastic,True,1,0,nexto,1284,10.7,Blue,True,orange,ground,-12.0,2,38,0,1,2,1,1,False,-135.98646545410156,404.4632263183594
53,0,rival_stochastic,False,0,1,nexto,2410,20.083333333333332,Blue,False,orange,ground,-91.33332824707031,6,37,0,0,6,2,4,False,-74.78947448730469,473.758056640625
53,1,rival_stochastic,False,1,0,nexto,3659,30.491666666666667,Orange,True,orange,ground,91.33332824707031,11,16,0,0,11,9,2,False,256.92083740234375,93.14115142822266
53,2,rival_stochastic,True,0,1,nexto,3767,31.391666666666666,Orange,True,blue,ground,91.33332824707031,20,11,0,0,20,18,2,False,-393.8146057128906,96.2427749633789
53,3,rival_stochastic,True,1,0,nexto,2331,19.425,Blue,False,blue,ground,-91.33332824707031,14,34,0,0,14,10,4,False,143.42105102539062,363.8438720703125
54,0,rival_stochastic,False,0,1,nexto,277,2.308333333333333,Blue,False,blue,ground,99.72222137451172,0,7,0,0,0,0,0,False,190.62828063964844,192.25015258789062
54,1,rival_stochastic,False,1,0,nexto,803,6.691666666666666,Orange,True,blue,ground,-99.72222137451172,0,93,0,0,0,0,0,False,251.13587951660156,187.55653381347656
54,2,rival_stochastic,True,0,1,nexto,799,6.658333333333333,Orange,True,orange,ground,-99.72222137451172,0,94,0,0,0,0,0,False,216.17044067382812,232.53724670410156
54,3,rival_stochastic,True,1,0,nexto,281,2.341666666666667,Blue,False,orange,ground,99.72222137451172,0,9,1,0,0,0,0,False,209.05430603027344,186.9304656982422
55,0,rival_stochastic,False,0,0,rival,504,4.2,Blue,True,orange,mid,-15.38889217376709,5,0,0,0,4,4,0,False,552.686767578125,93.12664031982422
55,1,rival_stochastic,False,1,0,nexto,409,3.408333333333333,Orange,False,orange,mid,15.38889217376709,0,2,0,0,0,0,0,False,147.92376708984375,137.27333068847656
55,2,rival_stochastic,True,0,1,nexto,409,3.408333333333333,Orange,False,blue,mid,15.38889217376709,0,2,0,0,0,0,0,False,147.92376708984375,137.27040100097656
55,3,rival_stochastic,True,1,1,rival,504,4.2,Blue,True,blue,mid,-15.38889217376709,5,0,0,0,4,4,0,False,552.6895141601562,93.12704467773438
56,0,rival_stochastic,False,0,0,rival,542,4.516666666666667,Blue,True,middle,ground,2.0000038146972656,20,0,0,0,19,19,0,False,243.07098388671875,93.12112426757812
56,1,rival_stochastic,False,1,0,nexto,374,3.1166666666666667,Orange,False,middle,ground,-2.0000038146972656,0,7,0,0,0,0,0,False,758.8907470703125,98.90386199951172
56,2,rival_stochastic,True,0,1,nexto,374,3.1166666666666667,Orange,False,middle,ground,-2.0000038146972656,0,7,0,0,0,0,0,False,758.8748779296875,98.9037094116211
56,3,rival_stochastic,True,1,1,rival,542,4.516666666666667,Blue,True,middle,ground,2.0000038146972656,20,0,0,0,19,19,0,False,243.06271362304688,93.12115478515625
57,0,rival_stochastic,False,0,1,nexto,665,5.541666666666667,Blue,False,middle,mid,6.166668891906738,0,2,0,0,0,0,0,False,332.3096008300781,133.8221435546875
57,1,rival_stochastic,False,1,0,nexto,1044,8.7,Orange,True,middle,mid,-6.166668891906738,0,68,0,0,0,0,0,False,-126.42252349853516,168.68008422851562
57,2,rival_stochastic,True,0,1,nexto,1059,8.825,Orange,True,middle,mid,-6.166668891906738,0,101,0,0,0,0,0,False,401.7196044921875,191.07815551757812
57,3,rival_stochastic,True,1,0,nexto,665,5.541666666666667,Blue,False,middle,mid,6.166668891906738,0,2,0,0,0,0,0,False,332.3421936035156,133.82275390625
58,0,rival_stochastic,False,0,0,rival,758,6.316666666666666,Blue,True,blue,ground,96.9444351196289,48,0,0,0,47,47,0,False,494.2458190917969,93.22675323486328
58,1,rival_stochastic,False,1,0,nexto,634,5.283333333333333,Orange,False,blue,ground,-96.9444351196289,0,73,0,0,0,0,0,False,-408.5127868652344,93.13568878173828
58,2,rival_stochastic,True,0,1,nexto,629,5.241666666666666,Orange,False,orange,ground,-96.9444351196289,0,75,0,0,0,0,0,False,-285.7673645019531,93.19969940185547
58,3,rival_stochastic,True,1,1,rival,758,6.316666666666666,Blue,True,orange,ground,96.9444351196289,47,0,0,0,46,46,0,False,494.945556640625,93.09501647949219
59,0,rival_stochastic,False,0,0,rival,409,3.408333333333333,Blue,True,middle,ground,0.0,2,0,0,0,1,1,0,False,-72.53925323486328,164.94664001464844
59,1,rival_stochastic,False,1,0,nexto,359,2.9916666666666667,Orange,False,middle,ground,0.0,0,2,0,0,0,0,0,False,-280.40478515625,93.11135864257812
59,2,rival_stochastic,True,0,1,nexto,359,2.9916666666666667,Orange,False,middle,ground,0.0,0,2,0,0,0,0,0,False,-280.4592590332031,93.11227416992188
59,3,rival_stochastic,True,1,1,rival,409,3.408333333333333,Blue,True,middle,ground,0.0,2,0,0,0,1,1,0,False,-72.54351806640625,164.94728088378906
60,0,rival_stochastic,False,0,0,rival,478,3.9833333333333334,Blue,True,blue,ground,49.44429016113281,31,0,0,0,30,30,0,False,-14.91385555267334,93.13702392578125
60,1,rival_stochastic,False,1,0,nexto,484,4.033333333333333,Orange,False,blue,ground,-49.44429016113281,0,26,0,0,0,0,0,False,463.8642578125,93.28201293945312
60,2,rival_stochastic,True,0,1,nexto,484,4.033333333333333,Orange,False,orange,ground,-49.44429016113281,0,26,0,0,0,0,0,False,463.47802734375,93.31991577148438
60,3,rival_stochastic,True,1,1,rival,479,3.9916666666666667,Blue,True,orange,ground,49.44429016113281,28,0,0,0,27,27,0,False,-15.667287826538086,93.1166763305664
61,0,rival_stochastic,False,0,1,nexto,604,5.033333333333333,Blue,True,middle,high,6.666664123535156,0,4,0,0,0,0,0,False,-303.4322204589844,211.26011657714844
61,1,rival_stochastic,False,1,0,nexto,1025,8.541666666666666,Orange,False,middle,high,-6.666664123535156,0,4,0,0,0,0,0,False,306.69171142578125,276.515869140625
61,2,rival_stochastic,True,0,1,nexto,1025,8.541666666666666,Orange,False,middle,high,-6.666664123535156,0,4,0,0,0,0,0,False,306.630859375,276.4862365722656
61,3,rival_stochastic,True,1,0,nexto,604,5.033333333333333,Blue,True,middle,high,6.666664123535156,0,4,0,0,0,0,0,False,-303.21063232421875,211.160400390625
62,0,rival_stochastic,False,0,1,nexto,807,6.725,Blue,False,orange,ground,-32.666656494140625,0,95,0,0,0,0,0,False,-17.787227630615234,109.01180267333984
62,1,rival_stochastic,False,1,0,nexto,2216,18.466666666666665,Orange,True,orange,ground,32.666656494140625,49,41,0,1,49,47,2,False,-416.7392883300781,534.9271240234375
62,2,rival_stochastic,True,0,1,nexto,2411,20.091666666666665,Orange,True,blue,ground,32.666656494140625,61,7,0,0,61,60,1,False,-211.10989379882812,240.55760192871094
62,3,rival_stochastic,True,1,0,nexto,796,6.633333333333334,Blue,False,blue,ground,-32.666656494140625,0,103,0,0,0,0,0,False,-327.4461669921875,257.31036376953125
63,0,rival_stochastic,False,0,1,nexto,1079,8.991666666666667,Blue,True,middle,mid,0.0,0,2,0,1,0,0,0,False,603.3094482421875,217.1993408203125
63,1,rival_stochastic,False,1,0,nexto,1696,14.133333333333333,Orange,False,middle,mid,0.0,0,21,0,0,0,0,0,False,-384.36712646484375,434.925048828125
63,2,rival_stochastic,True,0,1,nexto,5119,42.65833333333333,Orange,False,middle,mid,0.0,55,45,0,0,55,52,3,False,-756.3743896484375,271.98040771484375
63,3,rival_stochastic,True,1,0,nexto,1079,8.991666666666667,Blue,True,middle,mid,0.0,0,2,0,1,0,0,0,False,603.5387573242188,217.16351318359375
64,0,rival_stochastic,False,0,1,nexto,1110,9.25,Blue,True,orange,mid,13.3333740234375,0,8,0,1,0,0,0,False,-441.85595703125,106.71218872070312
64,1,rival_stochastic,False,1,0,nexto,1974,16.45,Orange,False,orange,mid,-13.3333740234375,6,20,0,0,6,4,2,False,-543.0518798828125,334.65789794921875
64,2,rival_stochastic,True,0,1,nexto,3745,31.208333333333332,Orange,False,blue,mid,-13.3333740234375,38,27,0,0,38,34,4,False,-319.5567932128906,226.99374389648438
64,3,rival_stochastic,True,1,0,nexto,1110,9.25,Blue,True,blue,mid,13.3333740234375,0,8,0,1,0,0,0,False,-443.4931640625,107.15974426269531
65,0,rival_stochastic,False,0,1,nexto,1092,9.1,Blue,True,orange,mid,8.666667938232422,2,8,0,0,2,1,1,False,-174.2122344970703,93.12705993652344
65,1,rival_stochastic,False,1,0,nexto,1158,9.65,Orange,False,orange,mid,-8.666667938232422,2,5,0,0,2,1,1,False,-221.696533203125,94.55008697509766
65,2,rival_stochastic,True,0,1,nexto,1158,9.65,Orange,False,blue,mid,-8.666667938232422,2,5,0,0,2,1,1,False,-224.54281616210938,94.53287506103516
65,3,rival_stochastic,True,1,0,nexto,1089,9.075,Blue,True,blue,mid,8.666667938232422,2,10,0,0,2,1,1,False,409.1838684082031,93.114501953125
66,0,rival_stochastic,False,0,1,nexto,204,1.7,Blue,False,blue,ground,15.999980926513672,0,2,0,0,0,0,0,False,653.1543579101562,93.10639190673828
66,1,rival_stochastic,False,1,1,rival,296,2.466666666666667,Orange,True,blue,ground,-15.999980926513672,2,0,0,0,1,1,0,False,109.68431854248047,115.56709289550781
66,2,rival_stochastic,True,0,0,rival,296,2.466666666666667,Orange,True,orange,ground,-15.999980926513672,2,0,0,0,1,1,0,False,109.68578338623047,115.56674194335938
66,3,rival_stochastic,True,1,0,nexto,204,1.7,Blue,False,orange,ground,15.999980926513672,0,2,0,0,0,0,0,False,653.1539916992188,93.10630798339844
67,0,rival_stochastic,False,0,1,nexto,781,6.508333333333334,Blue,False,orange,ground,5.611113548278809,0,2,0,0,0,0,0,False,209.5567169189453,105.48527526855469
67,1,rival_stochastic,False,1,0,nexto,664,5.533333333333333,Orange,True,orange,ground,-5.611113548278809,0,13,0,0,0,0,0,False,-413.8852233886719,188.5109405517578
67,2,rival_stochastic,True,0,1,nexto,664,5.533333333333333,Orange,True,blue,ground,-5.611113548278809,0,13,0,0,0,0,0,False,-416.0251159667969,187.28936767578125
67,3,rival_stochastic,True,1,0,nexto,781,6.508333333333334,Blue,False,blue,ground,5.611113548278809,0,2,0,0,0,0,0,False,209.8896026611328,105.47210693359375
68,0,rival_stochastic,False,0,1,nexto,2683,22.358333333333334,Blue,True,blue,ground,0.0,61,72,0,0,61,58,3,False,-251.38670349121094,305.03759765625
68,1,rival_stochastic,False,1,0,nexto,688,5.733333333333333,Orange,False,blue,ground,0.0,0,22,0,0,0,0,0,False,270.1126403808594,93.13089752197266
68,2,rival_stochastic,True,0,1,nexto,688,5.733333333333333,Orange,False,orange,ground,0.0,0,22,0,0,0,0,0,False,270.0391845703125,93.13088989257812
68,3,rival_stochastic,True,1,0,nexto,2329,19.408333333333335,Blue,True,orange,ground,0.0,60,45,0,0,60,58,2,False,-403.53131103515625,130.05455017089844
69,0,rival_stochastic,False,0,1,nexto,221,1.8416666666666666,Blue,False,blue,ground,0.0,0,2,0,0,0,0,0,False,-60.47468566894531,93.1514892578125
69,1,rival_stochastic,False,1,0,nexto,1341,11.175,Orange,True,blue,ground,0.0,4,8,0,0,4,2,2,False,-40.93311309814453,96.07823181152344
69,2,rival_stochastic,True,0,1,nexto,1837,15.308333333333334,Orange,True,orange,ground,0.0,10,11,0,0,10,5,5,False,239.88046264648438,158.48020935058594
69,3,rival_stochastic,True,1,0,nexto,221,1.8416666666666666,Blue,False,orange,ground,0.0,0,2,0,0,0,0,0,False,-60.471405029296875,93.15153503417969
70,0,rival_stochastic,False,0,0,rival,365,3.0416666666666665,Blue,True,orange,ground,-45.7779541015625,4,0,0,0,3,3,0,False,-292.3453369140625,183.9090118408203
70,1,rival_stochastic,False,1,0,nexto,381,3.175,Orange,False,orange,ground,45.7779541015625,0,4,0,0,0,0,0,False,-372.7753601074219,93.075439453125
70,2,rival_stochastic,True,0,1,nexto,381,3.175,Orange,False,blue,ground,45.7779541015625,0,4,0,0,0,0,0,False,-372.7838439941406,93.15496826171875
70,3,rival_stochastic,True,1,1,rival,365,3.0416666666666665,Blue,True,blue,ground,-45.7779541015625,4,0,0,0,3,3,0,False,-292.3450012207031,183.90858459472656
71,0,rival_stochastic,False,0,1,nexto,640,5.333333333333333,Blue,False,blue,mid,0.0,0,21,0,0,0,0,0,False,125.51261901855469,217.16043090820312
71,1,rival_stochastic,False,1,0,nexto,816,6.8,Orange,True,blue,mid,0.0,0,89,0,0,0,0,0,False,-42.29408645629883,94.2750473022461
71,2,rival_stochastic,True,0,1,nexto,781,6.508333333333334,Orange,True,orange,mid,0.0,0,56,0,0,0,0,0,False,461.9007263183594,163.33934020996094
71,3,rival_stochastic,True,1,0,nexto,622,5.183333333333334,Blue,False,orange,mid,0.0,0,35,0,0,0,0,0,False,166.56005859375,431.52362060546875
72,0,rival_stochastic,False,0,1,nexto,465,3.875,Blue,False,middle,ground,-56.33323669433594,0,49,0,0,0,0,0,False,-392.1769104003906,151.68055725097656
72,1,rival_stochastic,False,1,1,rival,532,4.433333333333334,Orange,True,middle,ground,56.33323669433594,73,0,0,0,72,72,0,False,-431.1490173339844,93.54530334472656
72,2,rival_stochastic,True,0,0,rival,532,4.433333333333334,Orange,True,middle,ground,56.33323669433594,73,0,0,0,72,72,0,False,-431.15032958984375,93.5434341430664
72,3,rival_stochastic,True,1,0,nexto,465,3.875,Blue,False,middle,ground,-56.33323669433594,0,49,0,0,0,0,0,False,-391.9883117675781,151.65719604492188
73,0,rival_stochastic,False,0,1,nexto,350,2.9166666666666665,Blue,True,blue,ground,0.0,0,0,0,0,0,0,0,False,789.7733154296875,93.15338134765625
73,1,rival_stochastic,False,1,1,rival,350,2.9166666666666665,Orange,False,blue,ground,0.0,0,0,0,0,0,0,0,False,789.7733154296875,93.15338134765625
73,2,rival_stochastic,True,0,0,rival,364,3.033333333333333,Orange,False,orange,ground,0.0,0,0,0,0,0,0,0,False,789.7733154296875,93.15338134765625
73,3,rival_stochastic,True,1,0,nexto,364,3.033333333333333,Blue,True,orange,ground,0.0,0,0,0,0,0,0,0,False,789.7733154296875,93.15338134765625
74,0,rival_stochastic,False,0,1,nexto,205,1.7083333333333333,Blue,False,blue,ground,0.0,0,4,0,0,0,0,0,False,-173.6268768310547,93.13990020751953
74,1,rival_stochastic,False,1,1,rival,230,1.9166666666666667,Orange,True,blue,ground,0.0,6,2,0,0,6,5,1,False,-527.1653442382812,96.45001220703125
74,2,rival_stochastic,True,0,0,rival,230,1.9166666666666667,Orange,True,orange,ground,0.0,6,2,0,0,6,5,1,False,-527.1632690429688,96.45039367675781
74,3,rival_stochastic,True,1,0,nexto,205,1.7083333333333333,Blue,False,orange,ground,0.0,0,4,0,0,0,0,0,False,-173.6282196044922,93.13990020751953
