checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_120,Wisp,133,0,Orange,goal,Rival,532,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,134,1,Orange,goal,Rival,556,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,135,2,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,136,3,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,137,4,Orange,goal,Rival,1276,4,3,Rival,0,0,4,3,5,5,0,0,0,0
plus_120,Wisp,138,0,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,139,1,Orange,goal,Wisp,2268,2,28,Rival,0,1,2,3,6,4,0,0,0,0
plus_120,Wisp,140,2,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,141,3,Orange,goal,Rival,504,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,142,4,Orange,goal,Wisp,2796,4,6,Rival,0,0,4,6,13,10,0,0,0,0
plus_120,Wisp,143,0,Orange,goal,Rival,516,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_120,Wisp,144,1,Orange,goal,Rival,472,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,145,2,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,146,3,Orange,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,147,4,Orange,hard_time,None,5400,10,15,Rival,0,1,9,7,18,10,0,0,0,0
